transaction_id,date,category,product,revenue,cogs,region
TXN-01957,2023-03-25,Consulting,Product B,1509.35,1993.4,EMEA
TXN-01958,2023-05-10,Electronics,Product A,1805.01,1504.07,APAC
TXN-01959,2023-08-19,Software,Product B,2844.74,1292.99,EMEA
TXN-01960,2023-11-22,Hardware,Product A,1299.0,717.03,EMEA
TXN-01961,2023-05-25,Hardware,Product A,4580.69,107.83,APAC
TXN-01962,2023-12-11,Electronics,Product C,1365.14,71.8,APAC
TXN-01963,2023-01-28,Hardware,Product B,4484.29,1112.82,APAC
TXN-01964,2023-03-07,Consulting,Product C,562.2,1526.45,APAC
TXN-01965,2023-06-12,Software,Product B,3299.99,1079.38,North America
TXN-01966,2023-08-17,Hardware,Product C,4539.58,1683.16,APAC
TXN-01967,2023-09-18,Hardware,Product B,885.31,76.52,APAC
TXN-01968,2023-06-13,Electronics,Product C,4843.22,739.84,EMEA
TXN-01969,2023-10-28,Consulting,Product A,2291.77,481.77,EMEA
TXN-01970,2023-10-30,Hardware,Product B,4731.29,900.07,EMEA
TXN-01971,2023-10-14,Electronics,Product B,3400.26,154.03,North America
TXN-01972,2023-01-10,Hardware,Product A,1542.86,1908.72,APAC
TXN-01973,2023-07-14,Electronics,Product C,982.1,454.28,APAC
TXN-01974,2023-04-28,Electronics,Product B,1553.49,1845.39,North America
TXN-01975,2023-09-27,Consulting,Product B,510.44,857.53,APAC
TXN-01976,2023-03-21,Hardware,Product C,762.15,1971.19,EMEA
TXN-01977,2023-04-03,Consulting,Product A,568.07,1112.58,North America
TXN-01978,2023-09-23,Electronics,Product C,2143.57,1862.36,APAC
TXN-01979,2023-11-28,Software,Product C,3988.11,20.64,North America
TXN-01980,2023-12-16,Hardware,Product C,749.85,1499.0,North America
TXN-01981,2023-12-27,Software,Product B,695.09,1807.07,APAC
TXN-01982,2023-09-14,Hardware,Product A,3234.97,288.04,EMEA
TXN-01983,2023-05-13,Consulting,Product A,1026.06,201.29,APAC
TXN-01984,2023-10-03,Consulting,Product C,533.17,854.9,APAC
TXN-01985,2023-09-21,Consulting,Product B,875.9,1868.02,EMEA
TXN-01986,2023-06-20,Consulting,Product C,4622.47,1089.35,APAC
TXN-01987,2023-01-01,Consulting,Product B,4116.28,1059.64,APAC
TXN-01988,2023-11-09,Software,Product B,1802.62,290.84,APAC
TXN-01989,2023-03-05,Consulting,Product B,3296.31,11.57,North America
TXN-01990,2023-10-11,Electronics,Product B,2709.51,1622.18,North America
TXN-01991,2023-05-01,Electronics,Product A,3401.77,184.27,North America
TXN-01992,2023-04-17,Software,Product B,3429.22,1271.36,APAC
TXN-01993,2023-06-24,Hardware,Product B,3162.23,1830.09,EMEA
TXN-01994,2023-07-23,Electronics,Product C,1367.2,425.22,North America
TXN-01995,2023-06-14,Hardware,Product C,243.08,1333.89,EMEA
TXN-01996,2023-11-01,Software,Product A,2305.06,166.61,APAC
TXN-01997,2023-04-30,Hardware,Product C,4460.32,1211.47,North America
TXN-01998,2023-02-13,Hardware,Product B,2869.01,336.22,APAC
TXN-01999,2023-11-08,Hardware,Product C,4170.34,1474.55,EMEA
