transaction_id,date,category,product,revenue,cogs,region,gross_profit,net_profit,net_margin
TXN-00747,2023-01-23,Hardware,Product A,1342.75,1211.55,EMEA,131.20000000000005,-137.34999999999997,-0.1023
TXN-00748,2023-02-22,Electronics,Product B,3490.02,604.86,APAC,2885.16,2187.156,0.6267
TXN-00749,2023-06-14,Hardware,Product C,2858.59,827.52,North America,2031.0700000000002,1459.352,0.5105
TXN-00750,2023-07-21,Consulting,Product C,0.0,443.22,APAC,-443.22,-443.22,0.0
TXN-00751,2023-03-24,Consulting,Product B,3688.37,1932.38,North America,1755.9899999999998,1018.3159999999998,0.2761
TXN-00752,2023-05-25,Software,Product A,3070.03,269.96,North America,2800.07,2186.0640000000003,0.7121
TXN-00753,2023-03-26,Hardware,Product A,2466.48,749.96,North America,1716.52,1223.224,0.4959
TXN-00754,2023-03-19,Consulting,Product C,709.25,61.42,EMEA,647.83,505.98,0.7134
TXN-00755,2023-01-01,Software,Product C,1343.6,451.34,North America,892.26,623.54,0.4641
TXN-00756,2023-02-20,Hardware,Product B,2124.54,1563.14,APAC,561.3999999999999,136.49199999999985,0.0642
TXN-00757,2023-06-22,Electronics,Product C,3016.53,410.34,EMEA,2606.19,2002.884,0.664
TXN-00758,2023-07-24,Consulting,Product B,2592.85,169.33,North America,2423.52,1904.9499999999998,0.7347
TXN-00759,2023-09-17,Electronics,Product C,1476.51,954.16,EMEA,522.35,227.048,0.1538
TXN-00760,2023-10-15,Hardware,Product C,82.0,29.84,EMEA,52.16,35.75999999999999,0.4361
TXN-00761,2023-02-03,Consulting,Product C,2506.38,178.68,EMEA,2327.7000000000003,1826.4240000000002,0.7287
TXN-00762,2023-12-14,Hardware,Product A,1463.85,1617.18,APAC,-153.33000000000015,-446.10000000000014,-0.3047
TXN-00763,2023-04-05,Electronics,Product A,3686.31,1545.23,North America,2141.08,1403.8179999999998,0.3808
TXN-00764,2023-03-13,Consulting,Product A,168.53,1831.13,EMEA,-1662.6000000000001,-1696.306,-10.0653
TXN-00765,2023-02-08,Electronics,Product C,2944.9,1710.49,EMEA,1234.41,645.4300000000001,0.2192
TXN-00766,2023-06-03,Hardware,Product B,4710.3,1369.52,EMEA,3340.78,2398.7200000000003,0.5092
TXN-00767,2023-09-07,Hardware,Product B,913.33,114.14,North America,799.19,616.524,0.675
TXN-00768,2023-06-11,Electronics,Product B,2384.66,1567.87,EMEA,816.79,339.85799999999995,0.1425
TXN-00769,2023-04-28,Consulting,Product B,502.54,1692.57,EMEA,-1190.03,-1290.538,-2.568
TXN-00770,2023-09-16,Electronics,Product A,3147.13,1600.17,APAC,1546.96,917.534,0.2915
TXN-00771,2023-11-02,Hardware,Product A,2775.13,1021.87,North America,1753.2600000000002,1198.2340000000002,0.4318
TXN-00772,2023-09-25,Electronics,Product C,2066.46,473.47,APAC,1592.99,1179.6979999999999,0.5709
TXN-00773,2023-02-23,Hardware,Product C,2630.82,1692.21,North America,938.6100000000001,412.446,0.1568
TXN-00774,2023-08-24,Electronics,Product B,4488.04,1457.05,North America,3030.99,2133.3819999999996,0.4753
TXN-00775,2023-08-10,Consulting,Product A,1021.66,1961.71,North America,-940.0500000000001,-1144.382,-1.1201
TXN-00776,2023-09-08,Consulting,Product B,161.69,319.83,APAC,-158.14,-190.47799999999998,-1.178
TXN-00777,2023-11-09,Electronics,Product C,4315.24,459.07,APAC,3856.1699999999996,2993.1219999999994,0.6936
TXN-00778,2023-04-22,Electronics,Product C,2906.73,431.48,APAC,2475.25,1893.904,0.6516
TXN-00779,2023-09-12,Consulting,Product B,4458.76,1587.15,APAC,2871.61,1979.8580000000002,0.444
TXN-00780,2023-10-30,Hardware,Product C,3004.88,381.95,EMEA,2622.9300000000003,2021.9540000000002,0.6729
TXN-00781,2023-07-26,Consulting,Product B,4060.3,142.65,EMEA,3917.65,3105.59,0.7649
TXN-00782,2023-08-17,Hardware,Product A,2176.88,1997.14,EMEA,179.74,-255.63600000000002,-0.1174
TXN-00783,2023-12-07,Electronics,Product B,3761.81,59.39,North America,3702.42,2950.058,0.7842
TXN-00784,2023-03-07,Electronics,Product A,4569.56,1672.14,EMEA,2897.42,1983.5079999999998,0.4341
TXN-00785,2023-03-16,Hardware,Product A,2882.01,737.08,North America,2144.9300000000003,1568.5280000000002,0.5442
TXN-00786,2023-04-13,Electronics,Product C,944.89,1684.81,APAC,-739.92,-928.8979999999999,-0.9831
TXN-00787,2023-07-11,Hardware,Product C,1380.55,1113.69,North America,266.8599999999999,-9.250000000000114,-0.0067
TXN-00788,2023-09-09,Software,Product C,1033.29,1804.25,North America,-770.96,-977.618,-0.9461
TXN-00789,2023-08-14,Consulting,Product B,1271.94,1853.12,EMEA,-581.1799999999998,-835.5679999999999,-0.6569
TXN-00790,2023-10-21,Software,Product B,1566.76,28.11,APAC,1538.65,1225.298,0.7821
TXN-00791,2023-11-02,Hardware,Product C,2797.91,160.07,APAC,2637.8399999999997,2078.258,0.7428
TXN-00792,2023-04-08,Consulting,Product B,2960.56,508.21,EMEA,2452.35,1860.2379999999998,0.6283
TXN-00793,2023-12-04,Hardware,Product C,2161.17,1341.94,APAC,819.23,386.996,0.1791
TXN-00794,2023-10-13,Consulting,Product B,3096.33,1777.66,APAC,1318.6699999999998,699.4039999999998,0.2259
TXN-00795,2023-12-01,Consulting,Product A,453.8,925.28,APAC,-471.47999999999996,-562.24,-1.239
TXN-00796,2023-12-13,Consulting,Product A,484.55,1217.88,EMEA,-733.3300000000002,-830.2400000000001,-1.7134
TXN-00797,2023-11-04,Consulting,Product C,900.56,385.11,APAC,515.4499999999999,335.33799999999997,0.3724
TXN-00798,2023-09-06,Hardware,Product B,2614.48,1611.88,North America,1002.5999999999999,479.70399999999984,0.1835
TXN-00799,2023-06-15,Consulting,Product B,1109.27,1934.98,North America,-825.71,-1047.564,-0.9444
TXN-00800,2023-12-01,Consulting,Product A,0.0,544.51,Unknown,-544.51,-544.51,0.0
TXN-00801,2023-01-30,Software,Product A,2031.55,994.7,EMEA,1036.85,630.54,0.3104
TXN-00802,2023-09-04,Electronics,Product C,4068.74,181.37,EMEA,3887.37,3073.622,0.7554
TXN-00803,2023-04-16,Electronics,Product A,118.62,1122.68,EMEA,-1004.0600000000001,-1027.784,-8.6645
TXN-00804,2023-02-20,Software,Product C,3264.43,1010.54,APAC,2253.89,1601.004,0.4904
TXN-00805,2023-03-22,Software,Product A,3360.94,297.43,APAC,3063.51,2391.322,0.7115
TXN-00806,2023-05-13,Hardware,Product A,4003.35,889.71,North America,3113.64,2312.97,0.5778
TXN-00807,2023-10-12,Hardware,Product B,4667.13,674.87,EMEA,3992.26,3058.8340000000003,0.6554
TXN-00808,2023-05-18,Hardware,Product A,149.68,1048.44,North America,-898.76,-928.696,-6.2045
TXN-00809,2023-07-03,Software,Product A,811.23,1175.45,North America,-364.22,-526.466,-0.649
TXN-00810,2023-11-26,Software,Product C,4436.55,26.91,EMEA,4409.64,3522.3300000000004,0.7939
TXN-00811,2023-09-30,Consulting,Product A,2319.67,1524.4,APAC,795.27,331.33599999999996,0.1428
TXN-00812,2023-12-06,Hardware,Product C,2844.72,1428.9,APAC,1415.8199999999997,846.8759999999997,0.2977
TXN-00813,2023-03-10,Hardware,Product A,3331.98,738.91,North America,2593.07,1926.674,0.5782
TXN-00814,2023-02-03,Hardware,Product A,3411.38,115.34,North America,3296.04,2613.764,0.7662
TXN-00815,2023-09-19,Electronics,Product C,4662.11,1512.32,North America,3149.79,2217.368,0.4756
TXN-00816,2023-02-22,Consulting,Product B,4984.9,1910.8,North America,3074.0999999999995,2077.1199999999994,0.4167
TXN-00817,2023-07-24,Hardware,Product C,3614.78,487.9,EMEA,3126.88,2403.924,0.665
TXN-00818,2023-05-06,Hardware,Product C,1471.74,653.81,North America,817.9300000000001,523.5820000000001,0.3558
TXN-00819,2023-08-23,Hardware,Product C,4404.77,375.79,North America,4028.9800000000005,3148.0260000000003,0.7147
TXN-00820,2023-02-12,Electronics,Product B,293.64,1158.1,APAC,-864.4599999999999,-923.1879999999999,-3.1439
TXN-00821,2023-08-28,Electronics,Product A,1193.85,318.13,APAC,875.7199999999999,636.9499999999999,0.5335
TXN-00822,2023-04-21,Software,Product C,4492.06,718.83,APAC,3773.2300000000005,2874.818,0.64
TXN-00823,2023-09-06,Consulting,Product C,1318.15,1397.06,EMEA,-78.90999999999985,-342.5399999999999,-0.2599
TXN-00824,2023-05-31,Software,Product B,1142.22,1124.63,EMEA,17.589999999999918,-210.8540000000001,-0.1846
TXN-00825,2023-07-02,Consulting,Product C,733.72,779.06,APAC,-45.33999999999992,-192.08399999999992,-0.2618
TXN-00826,2023-12-02,Electronics,Product A,4302.6,846.3,APAC,3456.3,2595.78,0.6033
TXN-00827,2023-04-05,Hardware,Product B,2525.29,1128.6,North America,1396.69,891.6320000000001,0.3531
TXN-00828,2023-01-08,Software,Product A,3390.72,21.67,North America,3369.0499999999997,2690.906,0.7936
TXN-00829,2023-12-26,Hardware,Product A,1233.38,166.23,EMEA,1067.15,820.474,0.6652
TXN-00830,2023-07-03,Software,Product B,3802.3,1763.7,EMEA,2038.6000000000001,1278.14,0.3361
TXN-00831,2023-10-08,Electronics,Product C,3812.03,164.98,North America,3647.05,2884.6440000000002,0.7567
TXN-00832,2023-07-14,Electronics,Product A,1597.36,1416.54,APAC,180.81999999999994,-138.65200000000004,-0.0868
TXN-00833,2023-12-18,Electronics,Product A,2082.88,1840.88,North America,242.0,-174.57600000000002,-0.0838
TXN-00834,2023-07-14,Software,Product A,1087.97,548.66,EMEA,539.3100000000001,321.716,0.2957
TXN-00835,2023-06-04,Consulting,Product A,4883.98,747.28,EMEA,4136.7,3159.904,0.647
TXN-00836,2023-04-03,Software,Product B,3245.73,1142.15,North America,2103.58,1454.4339999999997,0.4481
TXN-00837,2023-06-09,Consulting,Product B,4675.99,1764.6,North America,2911.39,1976.192,0.4226
TXN-00838,2023-03-02,Software,Product A,1551.76,1884.39,North America,-332.6300000000001,-642.9820000000002,-0.4144
TXN-00839,2023-05-02,Software,Product C,3920.36,1481.73,EMEA,2438.63,1654.558,0.422
TXN-00840,2023-02-20,Electronics,Product A,3841.0,182.37,APAC,3658.63,2890.4300000000003,0.7525
TXN-00841,2023-10-04,Hardware,Product C,3473.7,1341.62,North America,2132.08,1437.34,0.4138
TXN-00842,2023-01-05,Hardware,Product A,4829.91,826.5,EMEA,4003.41,3037.428,0.6289
TXN-00843,2023-04-02,Consulting,Product C,1998.1,946.69,EMEA,1051.4099999999999,651.7899999999998,0.3262
TXN-00844,2023-06-19,Hardware,Product A,697.05,107.81,EMEA,589.24,449.83000000000004,0.6453
TXN-00845,2023-11-13,Software,Product C,3374.96,390.21,North America,2984.75,2309.758,0.6844
TXN-00846,2023-01-22,Software,Product A,3660.08,1583.12,North America,2076.96,1344.944,0.3675
TXN-00847,2023-11-22,Electronics,Product A,2896.55,913.38,APAC,1983.17,1403.8600000000001,0.4847
TXN-00848,2023-01-01,Electronics,Product C,1073.75,610.31,EMEA,463.44000000000005,248.69000000000005,0.2316
TXN-00849,2023-05-13,Hardware,Product B,2547.06,774.2,North America,1772.86,1263.4479999999999,0.496
TXN-00850,2023-08-21,Consulting,Product C,0.0,1710.26,EMEA,-1710.26,-1710.26,0.0
TXN-00851,2023-01-12,Hardware,Product B,2165.96,1500.51,EMEA,665.45,232.25800000000004,0.1072
TXN-00852,2023-12-12,Hardware,Product A,3243.83,551.91,APAC,2691.92,2043.154,0.6299
TXN-00853,2023-02-15,Hardware,Product C,3738.81,243.83,North America,3494.98,2747.218,0.7348
TXN-00854,2023-02-03,Hardware,Product C,1199.51,511.48,North America,688.03,448.12799999999993,0.3736
TXN-00855,2023-03-19,Software,Product C,2056.36,1842.31,EMEA,214.05000000000018,-197.22199999999987,-0.0959
TXN-00856,2023-08-06,Consulting,Product B,1382.35,1167.36,EMEA,214.99,-61.47999999999996,-0.0445
TXN-00857,2023-10-28,Software,Product B,1033.23,1071.63,APAC,-38.40000000000009,-245.0460000000001,-0.2372
TXN-00858,2023-03-14,Consulting,Product A,3927.77,1196.82,APAC,2730.95,1945.3959999999997,0.4953
TXN-00859,2023-10-09,Electronics,Product B,4550.8,738.4,APAC,3812.4,2902.24,0.6377
TXN-00860,2023-09-06,Hardware,Product B,1882.65,1616.14,APAC,266.51,-110.02000000000004,-0.0584
TXN-00861,2023-02-16,Software,Product A,3768.83,1051.34,APAC,2717.49,1963.7239999999997,0.521
TXN-00862,2023-05-01,Consulting,Product C,4490.13,242.33,APAC,4247.8,3349.7740000000003,0.746
TXN-00863,2023-08-02,Electronics,Product C,4238.31,266.84,EMEA,3971.4700000000003,3123.808,0.737
TXN-00864,2023-08-27,Electronics,Product A,954.93,1078.35,APAC,-123.41999999999996,-314.40599999999995,-0.3292
TXN-00865,2023-02-25,Hardware,Product C,4783.64,1873.77,EMEA,2909.8700000000003,1953.1420000000003,0.4083
TXN-00866,2023-12-16,Consulting,Product B,1914.55,623.62,EMEA,1290.9299999999998,908.0199999999998,0.4743
TXN-00867,2023-04-17,Software,Product A,1729.24,1740.39,North America,-11.150000000000091,-356.9980000000001,-0.2064
TXN-00868,2023-11-15,Hardware,Product A,359.04,1530.55,EMEA,-1171.51,-1243.318,-3.4629
TXN-00869,2023-02-17,Software,Product A,2456.56,503.15,EMEA,1953.4099999999999,1462.098,0.5952
TXN-00870,2023-03-02,Electronics,Product C,589.62,82.32,APAC,507.3,389.376,0.6604
TXN-00871,2023-12-03,Software,Product A,1280.27,212.68,EMEA,1067.59,811.5359999999998,0.6339
TXN-00872,2023-01-26,Software,Product A,1618.87,1459.7,APAC,159.16999999999985,-164.60400000000016,-0.1017
TXN-00873,2023-10-19,Hardware,Product A,4053.69,407.34,APAC,3646.35,2835.612,0.6995
TXN-00874,2023-09-14,Software,Product C,4383.67,748.83,APAC,3634.84,2758.106,0.6292
TXN-00875,2023-01-08,Hardware,Product B,1547.21,1008.38,North America,538.83,229.38800000000003,0.1483
TXN-00876,2023-04-23,Electronics,Product A,4300.56,1453.68,APAC,2846.88,1986.768,0.462
TXN-00877,2023-12-21,Hardware,Product B,4293.29,235.33,EMEA,4057.96,3199.302,0.7452
TXN-00878,2023-09-10,Hardware,Product C,3835.02,818.67,APAC,3016.35,2249.346,0.5865
TXN-00879,2023-06-29,Consulting,Product C,776.14,975.3,APAC,-199.15999999999997,-354.388,-0.4566
TXN-00880,2023-07-26,Software,Product C,3467.1,1086.25,APAC,2380.85,1687.4299999999998,0.4867
TXN-00881,2023-10-30,Electronics,Product C,4727.87,1638.54,North America,3089.33,2143.756,0.4534
TXN-00882,2023-05-07,Hardware,Product B,3428.58,351.64,EMEA,3076.94,2391.224,0.6974
TXN-00883,2023-02-25,Electronics,Product A,1691.5,1617.58,North America,73.92000000000007,-264.37999999999994,-0.1563
TXN-00884,2023-08-02,Consulting,Product C,2527.87,1388.83,EMEA,1139.04,633.4659999999999,0.2506
TXN-00885,2023-01-14,Software,Product C,3246.34,1116.18,North America,2130.16,1480.8919999999998,0.4562
TXN-00886,2023-01-28,Hardware,Product B,2577.32,1402.06,EMEA,1175.2600000000002,659.7960000000002,0.256
TXN-00887,2023-03-19,Software,Product B,643.77,829.92,North America,-186.14999999999998,-314.904,-0.4892
TXN-00888,2023-08-04,Consulting,Product C,1594.72,285.41,APAC,1309.31,990.366,0.621
TXN-00889,2023-12-31,Consulting,Product A,4021.86,1334.87,North America,2686.9900000000002,1882.6180000000002,0.4681
TXN-00890,2023-06-03,Electronics,Product A,4314.02,1054.1,North America,3259.9200000000005,2397.1160000000004,0.5557
TXN-00891,2023-01-14,Hardware,Product C,729.64,1282.36,APAC,-552.7199999999999,-698.6479999999999,-0.9575
TXN-00892,2023-07-06,Electronics,Product B,4764.31,682.62,APAC,4081.6900000000005,3128.8280000000004,0.6567
TXN-00893,2023-11-08,Consulting,Product C,1677.67,1814.66,EMEA,-136.99,-472.52400000000006,-0.2817
TXN-00894,2023-01-07,Software,Product C,3328.45,1178.87,EMEA,2149.58,1483.8899999999999,0.4458
TXN-00895,2023-01-03,Electronics,Product B,3771.53,179.95,EMEA,3591.5800000000004,2837.2740000000003,0.7523
TXN-00896,2023-04-21,Electronics,Product C,4069.13,905.11,North America,3164.02,2350.194,0.5776
TXN-00897,2023-08-26,Software,Product C,4731.46,1515.15,EMEA,3216.31,2270.018,0.4798
TXN-00898,2023-12-29,Electronics,Product C,1598.95,1590.33,North America,8.620000000000118,-311.1699999999999,-0.1946
TXN-00899,2023-08-27,Software,Product B,4299.61,994.25,North America,3305.3599999999997,2445.4379999999996,0.5688
TXN-00900,2023-10-01,Hardware,Product A,0.0,1790.55,Unknown,-1790.55,-1790.55,0.0
TXN-00901,2023-10-21,Software,Product A,3539.95,542.66,EMEA,2997.29,2289.3,0.6467
TXN-00902,2023-08-15,Hardware,Product B,3722.79,827.09,North America,2895.7,2151.142,0.5778
TXN-00903,2023-01-15,Software,Product A,3404.73,1798.21,APAC,1606.52,925.574,0.2718
TXN-00904,2023-07-11,Consulting,Product C,1298.96,1793.55,APAC,-494.5899999999999,-754.382,-0.5808
TXN-00905,2023-04-29,Consulting,Product A,4371.56,1374.57,North America,2996.9900000000007,2122.678000000001,0.4856
TXN-00906,2023-01-28,Hardware,Product C,885.85,1719.37,EMEA,-833.5199999999999,-1010.6899999999998,-1.1409
TXN-00907,2023-07-21,Hardware,Product A,315.49,186.66,North America,128.83,65.732,0.2083
TXN-00908,2023-02-08,Consulting,Product B,3601.45,1731.34,North America,1870.11,1149.82,0.3193
TXN-00909,2023-09-30,Hardware,Product A,2403.6,648.03,EMEA,1755.57,1274.85,0.5304
TXN-00910,2023-08-19,Software,Product A,4253.04,364.88,APAC,3888.16,3037.5519999999997,0.7142
TXN-00911,2023-03-27,Software,Product A,1947.82,486.35,North America,1461.4699999999998,1071.9059999999997,0.5503
TXN-00912,2023-05-06,Consulting,Product B,882.98,841.76,APAC,41.22000000000003,-135.37599999999998,-0.1533
TXN-00913,2023-10-27,Electronics,Product A,4190.39,509.87,APAC,3680.5200000000004,2842.4420000000005,0.6783
TXN-00914,2023-01-25,Software,Product B,2767.1,647.93,EMEA,2119.17,1565.75,0.5658
TXN-00915,2023-05-25,Hardware,Product C,986.52,278.61,North America,707.91,510.606,0.5176
TXN-00916,2023-01-13,Electronics,Product A,3615.9,599.39,North America,3016.51,2293.33,0.6342
TXN-00917,2023-07-31,Electronics,Product B,2580.01,1148.84,APAC,1431.1700000000003,915.1680000000002,0.3547
TXN-00918,2023-01-25,Software,Product B,3041.35,889.29,APAC,2152.06,1543.79,0.5076
TXN-00919,2023-03-09,Software,Product A,2331.45,699.97,EMEA,1631.4799999999998,1165.1899999999998,0.4998
TXN-00920,2023-03-08,Electronics,Product C,4152.11,1495.44,APAC,2656.6699999999996,1826.2479999999996,0.4398
TXN-00921,2023-08-21,Electronics,Product B,4156.34,1788.08,EMEA,2368.26,1536.9920000000002,0.3698
TXN-00922,2023-04-19,Consulting,Product A,3561.47,1516.01,North America,2045.4599999999998,1333.1659999999997,0.3743
TXN-00923,2023-05-26,Hardware,Product C,571.74,670.68,EMEA,-98.93999999999994,-213.28799999999995,-0.3731
TXN-00924,2023-04-21,Consulting,Product B,4202.33,1491.44,APAC,2710.89,1870.424,0.4451
TXN-00925,2023-08-16,Software,Product B,3371.51,312.44,North America,3059.07,2384.768,0.7073
TXN-00926,2023-04-21,Consulting,Product C,3500.27,269.33,EMEA,3230.94,2530.886,0.7231
TXN-00927,2023-02-03,Consulting,Product C,1846.77,697.8,North America,1148.97,779.616,0.4222
TXN-00928,2023-04-21,Consulting,Product A,4402.43,1617.33,EMEA,2785.1000000000004,1904.6140000000003,0.4326
TXN-00929,2023-09-21,Consulting,Product A,3640.59,500.23,APAC,3140.36,2412.242,0.6626
TXN-00930,2023-08-24,Hardware,Product B,607.32,135.87,APAC,471.45000000000005,349.98600000000005,0.5763
TXN-00931,2023-03-24,Hardware,Product C,2068.5,272.1,North America,1796.4,1382.7,0.6685
TXN-00932,2023-02-11,Electronics,Product C,4437.58,1718.9,North America,2718.68,1831.1639999999998,0.4126
TXN-00933,2023-04-11,Software,Product C,283.62,1271.23,North America,-987.61,-1044.334,-3.6822
TXN-00934,2023-01-06,Consulting,Product B,4809.01,513.87,EMEA,4295.14,3333.338,0.6931
TXN-00935,2023-06-29,Electronics,Product C,3411.85,1115.04,APAC,2296.81,1614.44,0.4732
TXN-00936,2023-10-09,Electronics,Product C,3175.31,1059.88,North America,2115.43,1480.368,0.4662
TXN-00937,2023-11-16,Electronics,Product B,1389.27,1314.32,North America,74.95000000000005,-202.90399999999994,-0.1461
TXN-00938,2023-08-14,Hardware,Product A,1281.52,474.04,North America,807.48,551.1759999999999,0.4301
TXN-00939,2023-11-11,Consulting,Product A,4713.19,1730.16,EMEA,2983.0299999999997,2040.3919999999998,0.4329
TXN-00940,2023-12-31,Consulting,Product B,1526.45,625.64,North America,900.8100000000001,595.52,0.3901
TXN-00941,2023-08-17,Software,Product C,3888.75,1391.32,North America,2497.4300000000003,1719.6800000000003,0.4422
TXN-00942,2023-10-16,Consulting,Product B,1995.95,42.09,EMEA,1953.8600000000001,1554.67,0.7789
TXN-00943,2023-05-30,Consulting,Product A,739.31,751.59,EMEA,-12.280000000000086,-160.14200000000008,-0.2166
TXN-00944,2023-10-04,Electronics,Product A,103.04,709.9,North America,-606.86,-627.4680000000001,-6.0896
TXN-00945,2023-07-17,Software,Product B,2744.07,1091.53,North America,1652.5400000000002,1103.726,0.4022
TXN-00946,2023-03-11,Consulting,Product B,4880.11,154.75,EMEA,4725.36,3749.3379999999997,0.7683
TXN-00947,2023-04-22,Hardware,Product A,1877.22,1582.36,APAC,294.8600000000001,-80.58399999999989,-0.0429
TXN-00948,2023-01-04,Consulting,Product B,1818.1,443.38,EMEA,1374.7199999999998,1011.0999999999998,0.5561
TXN-00949,2023-12-16,Electronics,Product A,1753.25,1357.31,APAC,395.94000000000005,45.29000000000002,0.0258
